model_id,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.01,0.0247109787884487
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.025,0.3431215861313498
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.05,0.707023917536266
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.1,1.2474624915646109
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.15,1.6902108549373
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.2,2.128568869346119
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.25,2.5727354345164493
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.3,2.971980049403519
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.35,3.455202880987521
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.4,3.972842245764386
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.45,4.440827194030199
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.5,4.982989465077104
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.55,5.533859473112438
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.6,6.181163370969399
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.65,6.871658179323397
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.7,7.739392690896483
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.75,8.783431511643169
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.8,10.11972425335669
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.85,11.843395012766042
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.9,14.442600195885928
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.95,19.293298170333028
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.975,24.7186628722037
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.99,32.875594924082364
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.01,0.1218251973045539
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.025,0.5573009067419972
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.05,1.0382263735112345
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.1,1.7363515968260386
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.15,2.338632542365644
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.2,2.9546156944129995
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.25,3.5185251942497997
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.3,4.034944722468639
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.35,4.615582872992926
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.4,5.124793739139852
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.45,5.762693768244965
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.5,6.547928566139488
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.55,7.456667018797919
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.6,8.513989170870241
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.65,9.69108760386112
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.7,11.037297453130764
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.75,12.681142699749357
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.8,14.674621669315096
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.85,17.048370386521363
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.9,20.562151843382164
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.95,29.013523356793584
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.975,39.80427922344808
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.99,55.74072706318343
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.01,0.2352061038040608
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.025,0.7592848120061924
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.05,1.3702410142854222
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.1,2.2717025138703075
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.15,3.0734838795427386
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.2,3.747518248889639
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.25,4.467435281848068
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.3,5.211171691613362
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.35,6.026863803355978
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.4,6.927118878331601
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.45,7.921089864277539
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.5,9.033714115706552
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.55,10.310537354603571
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.6,11.896466371264085
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.65,13.787281517655206
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.7,16.08124178230426
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.75,18.958331671998884
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.8,22.736950306061267
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.85,27.74761876119272
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.9,34.82086850225905
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.95,49.61736782814226
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.975,67.55043898976042
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.99,96.5651336365145
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.01,0.3511802828765918
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.025,0.9870195260841113
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.05,1.706157267225949
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.1,2.851688631084708
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.15,3.8784376391568784
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.2,4.833719037098512
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.25,5.747519207737569
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.3,6.76741266542067
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.35,7.933787683187723
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.4,9.202448126405
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.45,10.60146249532294
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.5,12.165849446632487
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.55,13.89430148233625
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.6,15.916566459608587
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.65,18.46330962185048
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.7,21.38672178253828
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.75,24.808063930607304
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.8,29.23673351966808
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.85,35.54728132489599
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.9,45.86556481289208
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.95,66.77590795943485
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.975,92.3661680694068
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.99,134.8672624897377
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.01,11.101342850886065
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.025,16.00826652209576
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.05,21.81169055409182
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.1,31.37222732219709
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.15,39.997885800978594
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.2,48.46639013382358
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.25,57.11415519309223
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.3,65.88163980270619
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.35,75.07629838518386
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.4,85.69412547319735
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.45,97.86994977751934
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.5,111.54409489006125
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.55,127.13537779959468
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.6,142.52201032981273
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.65,161.69000692578618
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.7,182.90016933133825
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.75,211.30750080446325
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.8,249.20765580647003
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.85,295.19943097758585
